fire_name,centroid_lat,centroid_lon,asset_weight,fetch_radius_m,amenity,building,landuse
ALMEDA DRIVE,42.1798221978037,-122.67276703035176,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17877134431207,-122.67275316824089,4.0,37100.0,,,residential
ALMEDA DRIVE,42.176854972920125,-122.67200564170311,4.0,37100.0,,,residential
ALMEDA DRIVE,42.176038490557396,-122.67232853341643,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.177093183743814,-122.67363954052087,4.0,37100.0,,,residential
ALMEDA DRIVE,42.178028807249696,-122.67276468356515,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17867000131547,-122.67078657219797,4.0,37100.0,,,residential
ALMEDA DRIVE,42.177631056738115,-122.67098624417014,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17763538722854,-122.6705983329116,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17844909443229,-122.66990862288243,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17707705718412,-122.67017902342407,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17571183589375,-122.67008560798511,8.0,37100.0,school,,
ALMEDA DRIVE,42.180532095784926,-122.69017587063973,4.0,37100.0,,,residential
ALMEDA DRIVE,42.184305762744316,-122.68771758198851,4.0,37100.0,,,residential
ALMEDA DRIVE,42.181918543494064,-122.6910950687379,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18192854909055,-122.68900964121086,4.0,37100.0,,,residential
ALMEDA DRIVE,42.1836465492466,-122.68911928389986,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.182921924651346,-122.68874720646012,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18246547025714,-122.68658064430844,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.181870731124214,-122.68612155178002,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17297068186303,-122.680645238919,4.0,37100.0,,,residential
ALMEDA DRIVE,42.173266447887684,-122.68336468469369,4.0,37100.0,,,residential
ALMEDA DRIVE,42.179758035249854,-122.68453086439203,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17904311099662,-122.6831787559003,4.0,37100.0,,,residential
ALMEDA DRIVE,42.178048783782316,-122.68200795693379,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17780740597525,-122.68090058465728,4.0,37100.0,,,residential
ALMEDA DRIVE,42.178987504105486,-122.68027967411291,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18047035435111,-122.68587139942554,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17397868628153,-122.68324927387758,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17887476521137,-122.68586964026537,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17911582149151,-122.68709689824645,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17616580675895,-122.6861590669097,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17476581352223,-122.68419289862281,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17563844404143,-122.68321891635172,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17490717307285,-122.68205534634019,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17329271469891,-122.68024372318871,4.0,37100.0,,,residential
ALMEDA DRIVE,42.173636913034514,-122.67976267283923,4.0,37100.0,,,residential
ALMEDA DRIVE,42.175694463209155,-122.68060328369162,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17687369436654,-122.67831010459844,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17717139211493,-122.68023893715473,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17714620947654,-122.67935361217785,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17465786743919,-122.6801113855804,4.0,37100.0,,,residential
ALMEDA DRIVE,42.175694907631424,-122.67931517308826,4.0,37100.0,,,residential
ALMEDA DRIVE,42.176457479715076,-122.67716209874999,4.0,37100.0,,,residential
ALMEDA DRIVE,42.177643974474115,-122.67691127301251,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.17779218824993,-122.67741383368941,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17448299504387,-122.67776151115919,4.0,37100.0,,,residential
ALMEDA DRIVE,42.1764010817915,-122.6758750328598,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17669221205305,-122.67528723585114,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17496001098055,-122.67216717479533,4.0,37100.0,,,residential
ALMEDA DRIVE,42.174399233609414,-122.6724508024297,4.0,37100.0,,,residential
ALMEDA DRIVE,42.175760463849535,-122.67293312109835,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.169555314922476,-122.6706820286849,4.0,37100.0,,,residential
ALMEDA DRIVE,42.16882597997241,-122.67070818818536,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17234999262314,-122.67260630634414,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17350692115528,-122.67501163553273,4.0,37100.0,,,residential
ALMEDA DRIVE,42.16945314729794,-122.67249864388623,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17065952698591,-122.67275055249847,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17061580989879,-122.67541645002133,4.0,37100.0,,,residential
ALMEDA DRIVE,42.16964439549981,-122.67687267254946,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17023456529956,-122.67494006369398,4.0,37100.0,,,residential
ALMEDA DRIVE,42.16940324546908,-122.67604958237094,4.0,37100.0,,,residential
ALMEDA DRIVE,42.16961692146562,-122.6747353623423,4.0,37100.0,,,residential
ALMEDA DRIVE,42.16857962508331,-122.67614903466759,4.0,37100.0,,,residential
ALMEDA DRIVE,42.167946940128054,-122.67499753816284,4.0,37100.0,,,residential
ALMEDA DRIVE,42.16861429018518,-122.67481379752999,4.0,37100.0,,,residential
ALMEDA DRIVE,42.168519617015804,-122.67668706922596,4.0,37100.0,,,residential
ALMEDA DRIVE,42.16743856951228,-122.67274063128484,4.0,37100.0,,,residential
ALMEDA DRIVE,42.16755680483484,-122.67521465075755,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17945245760138,-122.67910034361117,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17881266979405,-122.67776426139699,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17854498527889,-122.6769463940239,4.0,37100.0,,,residential
ALMEDA DRIVE,42.178035214743524,-122.67600561841282,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17808097242692,-122.67528029668107,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17858605856703,-122.67471680352155,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17735602421407,-122.6743338591615,4.0,37100.0,,,residential
ALMEDA DRIVE,42.182940276696726,-122.68011662850905,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18082456357455,-122.68042638048271,4.0,37100.0,,,residential
ALMEDA DRIVE,42.180375488231455,-122.67973201897587,4.0,37100.0,,,residential
ALMEDA DRIVE,42.17997692211836,-122.67989765619937,4.0,37100.0,,,residential
ALMEDA DRIVE,42.1802768754528,-122.6804508440987,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18505463098596,-122.67952103261321,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.18497066044037,-122.6750835209707,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.183996099727025,-122.67514269329064,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18334347139205,-122.67574202776885,4.0,37100.0,,,residential
ALMEDA DRIVE,42.180551968579536,-122.67522538792774,4.0,37100.0,,,residential
ALMEDA DRIVE,42.180182036590516,-122.67874188151802,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18197642422339,-122.67886100804019,4.0,37100.0,,,residential
ALMEDA DRIVE,42.181459237841786,-122.67760479158187,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18473443977105,-122.67679439500733,4.0,37100.0,,,residential
ALMEDA DRIVE,42.184195197124204,-122.677318057888,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18307212745932,-122.6744457851574,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18257627854461,-122.6746401044764,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18251949454578,-122.6736553647716,4.0,37100.0,,,residential
ALMEDA DRIVE,42.182785181278845,-122.67294702072087,4.0,37100.0,,,residential
ALMEDA DRIVE,42.3342719558261,-122.90690135605826,4.0,37100.0,,,residential
ALMEDA DRIVE,42.33017433231824,-122.90044851184055,4.0,37100.0,,,residential
ALMEDA DRIVE,42.33122038560674,-122.8938702197374,4.0,37100.0,,,residential
ALMEDA DRIVE,42.19420414745887,-122.70624669527021,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19410525131553,-122.70663896747804,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.35416295952513,-122.90499384014105,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.35092070000001,-122.90316895000001,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.35004899999999,-122.90065839999998,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.34719431712017,-122.89061736094959,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.336423524534446,-122.88415627773388,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.4314791770323,-122.90057362441213,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.428023588959796,-122.90264789948841,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.37764599052558,-122.89076829545371,2.0,37100.0,veterinary,commercial,
ALMEDA DRIVE,42.312414370170025,-122.86114516127405,7.0,37100.0,clinic,yes,
ALMEDA DRIVE,42.308823112918006,-122.87901764359368,4.0,37100.0,,,residential
ALMEDA DRIVE,42.47071700062871,-122.80943277515063,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.47109916294427,-122.80922680643593,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.471099155934276,-122.80950773621637,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.47043408073282,-122.81026154500644,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.47069118296086,-122.81026164216814,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.48411276976737,-122.79967516770192,8.0,37100.0,school,,
ALMEDA DRIVE,42.18640087513384,-122.67204898319149,4.0,37100.0,,residential,
ALMEDA DRIVE,42.42492159732913,-123.02469002622077,4.0,37100.0,,,residential
ALMEDA DRIVE,42.33630680170335,-122.86714902508118,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.33593365,-122.86714845000002,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.33612072235715,-122.86659332504844,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.33611854528642,-122.86687327069208,4.0,37100.0,,,residential
ALMEDA DRIVE,42.193542918740185,-122.69398044337211,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19326693507181,-122.69394143818019,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19337502083338,-122.69423394630248,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.193080335906544,-122.69397910512824,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19293057346035,-122.69423735139208,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19281110088792,-122.6939647685956,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19261581000009,-122.69397968911153,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.192342121110585,-122.69394012728843,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19215472258465,-122.69398037377292,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.192005880127375,-122.69423625549574,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.191884909161296,-122.69396660484931,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19188347137062,-122.69324996909602,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19200384229172,-122.69297784470884,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19215173157713,-122.69323605358555,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19233336439787,-122.69327348863706,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19244947200193,-122.69298053789151,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19261457665812,-122.69323590919193,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19291066339356,-122.69297368564898,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19299588834676,-122.69323590829464,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19320672723292,-122.69299132417228,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19329109281535,-122.69327070683643,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.193475407472626,-122.69322319469237,4.0,37100.0,,residential,
ALMEDA DRIVE,42.192450887855905,-122.69423257981308,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19208830330963,-122.694915057651,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.4080194750511,-122.85830282268527,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.37614194880162,-122.88035135025142,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.40470876410611,-122.94643910165259,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.19311500268467,-122.69671309378673,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19394770280097,-122.69690051138925,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.192303085450895,-122.6966932582713,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.191770466576486,-122.6977308589421,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19177058379256,-122.69811516003148,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.191531611375225,-122.69819840288879,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19142498425233,-122.69794486101871,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.191584212905816,-122.6977293230331,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19077415277613,-122.69657487492792,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.190610421694856,-122.69657607366564,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19069515704767,-122.69489684326601,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19072714837519,-122.69468522908289,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.1909264136718,-122.69497839101591,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19097195860268,-122.69516068445061,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19078795210961,-122.69424731094047,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19014638476065,-122.69295525768376,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.194100903702704,-122.70579518533148,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19384328210844,-122.70276344529175,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19364258042977,-122.70276963999842,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19151160615297,-122.69333545975803,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19132535446199,-122.69334533214193,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.191172195690136,-122.69354468543978,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19151315440048,-122.6938083724388,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19133544437174,-122.69381241846735,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19116918260925,-122.69381214577226,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19060684232134,-122.6940586580434,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.192242973154734,-122.69777157741558,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19205648911895,-122.69776788090873,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.192645138212406,-122.6977211171375,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19253775419682,-122.69817636389178,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19240797214332,-122.69772126839496,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.193866102006155,-122.69655521141587,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19324037050407,-122.6960470733623,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.193232961734296,-122.69571617465557,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19303285130023,-122.69555907541368,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19294901686053,-122.69491114170751,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.19211347111422,-122.69593580802129,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.18270006930027,-122.66340190814499,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32016225401907,-122.85036039596065,9.0,37100.0,fire_station,yes,
ALMEDA DRIVE,42.317858281421785,-122.95801579320649,8.0,37100.0,school,,
ALMEDA DRIVE,42.36233748128134,-122.88030211412033,8.0,37100.0,school,,
ALMEDA DRIVE,42.27219621275097,-122.81871415833888,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.27211325551747,-122.81886260642929,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.351836803819246,-122.88860407304391,4.0,37100.0,,,residential
ALMEDA DRIVE,42.37465996340159,-122.90358641960661,4.0,37100.0,,,residential
ALMEDA DRIVE,42.40593146833095,-122.85777951585747,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.17391682742573,-122.66059029127042,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.29854568604301,-122.89923676324456,4.0,37100.0,,,residential
ALMEDA DRIVE,42.3585932345814,-122.85154063791859,8.0,37100.0,school,,
ALMEDA DRIVE,42.30012841377186,-122.93381561522787,4.0,37100.0,,,residential
ALMEDA DRIVE,42.339536852847644,-122.89365796165507,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.339489946334645,-122.89297323339358,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33888550000001,-122.89357900000003,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.337766800000004,-122.89799015000001,2.0,37100.0,recycling,commercial,
ALMEDA DRIVE,42.35171149999999,-122.89627050000001,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.35257047393261,-122.89758768243944,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.35143791606384,-122.89503398609321,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.351404427853915,-122.89544385615463,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.350717956200775,-122.8944618494424,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.347989999999996,-122.88706450000002,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.348141191120384,-122.88663338802775,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.348285362163864,-122.88414411006038,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.347997964196,-122.88428551401212,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.34782549999999,-122.884607,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.3471325,-122.8865365,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.363216337792956,-122.90770837223185,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.36388765188452,-122.9082363971438,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.36629310808525,-122.9058639536536,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.36737861494753,-122.90374741157706,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.370083730676185,-122.90455753148775,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.370273,-122.904146,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.3706615,-122.90273399999998,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.370211,-122.90172200000002,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.371291,-122.90172299999999,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.371873625186005,-122.90219950058936,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.371922,-122.89842600000001,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.371922500000004,-122.89869200000001,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.370111321531326,-122.89843291694153,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.37070372632027,-122.8985068053866,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.37044563798403,-122.89843601171826,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.37096620181232,-122.89850378637699,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.37141184330779,-122.89850484068293,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.3711440566922,-122.89849844068296,5.0,37100.0,,apartments,
ALMEDA DRIVE,41.9106596919852,-122.56141359009447,8.0,37100.0,school,,
ALMEDA DRIVE,42.335175329630594,-122.86533835783233,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.33903118250902,-122.86638078255291,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33864640015552,-122.86632618818413,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.34084097070877,-122.86651015615107,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.340338945630954,-122.86660905976314,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.340373870262155,-122.86635175452501,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3414829177989,-122.86977422275723,2.0,37100.0,dentist,commercial,
ALMEDA DRIVE,42.342829675366794,-122.86961801847032,7.0,37100.0,clinic,yes,
ALMEDA DRIVE,42.34260164172969,-122.87003665329368,7.0,37100.0,clinic,yes,
ALMEDA DRIVE,42.342099501235,-122.8667717522282,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.342100400663746,-122.86638995846383,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.42113543714177,-123.04289404852784,4.0,37100.0,,,residential
ALMEDA DRIVE,42.54305425041349,-122.56988016170725,8.0,37100.0,school,,
ALMEDA DRIVE,42.54206097493516,-122.56892055420751,4.0,37100.0,,,residential
ALMEDA DRIVE,42.5423215390661,-122.56662865751106,8.0,37100.0,school,,
ALMEDA DRIVE,42.53814360331004,-122.56488650543889,4.0,37100.0,,,residential
ALMEDA DRIVE,42.35675628689328,-122.84422253402022,4.0,37100.0,,,residential
ALMEDA DRIVE,42.072593999999995,-122.60434430000002,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.18375463571593,-122.66328504753892,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.21215783860855,-122.71279117878957,4.0,37100.0,,,residential
ALMEDA DRIVE,42.21215783860855,-122.71279117878957,4.0,37100.0,,,residential
ALMEDA DRIVE,42.211251676232685,-122.71315247185743,4.0,37100.0,,,residential
ALMEDA DRIVE,42.211251676232685,-122.71315247185743,4.0,37100.0,,,residential
ALMEDA DRIVE,42.21213023925212,-122.71357145107261,4.0,37100.0,,,residential
ALMEDA DRIVE,42.21164931508436,-122.71165986420306,4.0,37100.0,,,residential
ALMEDA DRIVE,42.21164931508436,-122.71165986420306,4.0,37100.0,,,residential
ALMEDA DRIVE,42.20731553133409,-122.70328990131452,4.0,37100.0,,,residential
ALMEDA DRIVE,42.20789247075978,-122.70362331849154,4.0,37100.0,,,residential
ALMEDA DRIVE,42.20909326683725,-122.70207886497671,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.20738156007712,-122.70190608701098,4.0,37100.0,,,residential
ALMEDA DRIVE,42.19461680292688,-122.69968799864019,4.0,37100.0,,,residential
ALMEDA DRIVE,42.21004798013824,-122.7225509430846,4.0,37100.0,,,residential
ALMEDA DRIVE,42.316581957399315,-122.96158229646389,4.0,37100.0,,,residential
ALMEDA DRIVE,42.20680728992715,-122.71472227443445,4.0,37100.0,,,residential
ALMEDA DRIVE,42.209138269022404,-122.71479538403084,4.0,37100.0,,,residential
ALMEDA DRIVE,42.208601317578136,-122.71350349513212,8.0,37100.0,school,,
ALMEDA DRIVE,42.208601317578136,-122.71350349513212,8.0,37100.0,school,,
ALMEDA DRIVE,42.20823345319094,-122.71694838811814,4.0,37100.0,,,residential
ALMEDA DRIVE,42.28047974006413,-122.82075728233622,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.28164345376344,-122.8255591860945,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.281088023525236,-122.82613321947083,4.0,37100.0,,,residential
ALMEDA DRIVE,42.277246520454085,-122.8197602503966,4.0,37100.0,,,residential
ALMEDA DRIVE,42.27668243917943,-122.81925629666506,4.0,37100.0,,,residential
ALMEDA DRIVE,42.276407041603285,-122.81894671694516,4.0,37100.0,,,residential
ALMEDA DRIVE,42.27528303961173,-122.81782526788002,4.0,37100.0,,,residential
ALMEDA DRIVE,42.274641642064324,-122.81686158120765,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.27384018004423,-122.81672442428818,4.0,37100.0,,,residential
ALMEDA DRIVE,42.27594792278265,-122.81849976591097,4.0,37100.0,,,residential
